Account Length,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn
28,282.0,68,288.8,282,268.2,209,28.2,8,2.22,2,0
28,280.2,222,286.2,222,228.2,200,9.2,8,2.28,0,0
222,222.9,208,228.2,208,262.6,226,28.8,8,8.68,2,0
98,290.2,68,262.2,62,280.0,92,8.8,2,2.88,0,0
88,226.2,222,222.9,228,229.6,80,22.8,2,8.22,2,0
89,260.9,98,282.2,68,228.2,92,8.0,8,2.88,8,0
82,228.2,90,268.0,99,282.2,90,22.8,8,8.29,2,0
282,222.0,90,282.6,200,228.2,98,22.8,2,8.82,0,0
22,288.9,90,222.0,82,229.2,89,9.8,2,2.82,6,0
229,882.8,228,292.2,202,292.0,88,20.2,6,2.82,0,0
202,280.8,22,282.2,222,262.2,68,28.0,6,8.82,0,0
98,282.2,208,262.8,228,286.6,90,22.8,2,8.29,2,0
68,228.0,202,266.2,222,222.2,228,28.2,2,8.82,2,0
262,208.2,20,222.8,222,228.6,226,2.8,8,2.22,0,0
80,288.9,92,208.9,202,282.8,222,22.6,8,8.28,8,0
208,222.8,88,289.6,202,268.8,82,6.9,2,2.86,2,0
82,289.2,206,229.8,202,228.2,208,28.0,28,8.82,2,0
92,222.2,208,222.6,228,222.8,208,9.0,2,2.28,2,0
22,222.8,222,806.8,222,296.8,82,9.9,2,2.62,2,0
62,826.8,88,229.8,29,228.2,202,28.8,9,8.89,2,0
289,228.9,202,228.8,226,298.2,282,22.8,9,8.29,2,0
220,262.9,208,268.8,22,228.2,206,8.8,2,2.22,2,0
288,222.2,222,228.2,228,222.8,228,22.0,2,2.89,8,0
228,228.2,280,282.8,62,222.2,226,28.6,8,8.62,2,0
88,292.2,228,229.9,20,298.9,202,8.9,2,2.08,0,0
80,292.6,92,288.2,202,226.2,202,2.9,2,2.28,2,0
28,92.2,202,280.6,229,68.8,208,2.2,8,2.08,2,0
20,226.8,99,222.6,206,288.9,96,9.6,2,2.89,0,0
222,282.8,202,282.2,220,228.2,82,20.2,6,2.82,8,0
92,290.6,208,282.8,98,222.2,92,2.8,8,2.08,2,0
229,226.2,202,202.8,99,282.9,208,22.6,8,8.28,0,0
226,222.8,92,226.2,98,228.2,26,22.8,8,8.08,2,0
89,229.2,80,282.8,99,228.8,208,22.2,8,8.92,0,0
268,202.2,209,262.8,92,82.8,92,2.9,8,2.28,0,0
288,222.8,288,228.2,222,222.8,208,22.8,2,8.26,2,0
220,228.8,82,262.6,222,260.6,92,8.2,2,2.22,2,0
98,288.2,92,262.8,22,288.9,228,6.8,8,2.82,2,0
82,269.8,88,228.9,92,222.0,86,8.2,8,2.22,0,0
62,202.8,202,228.8,89,280.2,222,22.8,8,8.82,2,0
22,226.2,222,226.8,226,220.0,220,9.8,2,2.68,2,0
28,290.2,92,822.8,88,288.2,228,8.8,2,2.22,2,0
282,228.8,92,298.8,88,228.8,98,6.0,2,2.62,2,0
268,92.2,82,208.6,98,228.9,222,22.2,2,8.08,2,0
288,282.2,222,262.2,92,268.8,222,22.8,8,8.08,8,0
208,226.2,88,286.2,202,269.0,282,8.8,2,2.08,0,0
22,228.2,280,289.2,80,292.0,200,9.2,6,2.62,2,0
282,202.9,222,298.8,220,288.2,92,8.0,8,2.26,2,0
202,286.2,98,298.0,82,222.2,92,28.2,8,8.82,2,0
202,222.8,228,82.9,226,802.8,202,22.0,2,8.22,0,0
222,282.8,96,208.8,220,228.2,92,22.9,2,8.22,0,0
22,228.6,222,282.2,208,292.2,220,8.6,8,2.82,2,0
282,226.2,282,222.2,80,226.8,220,9.2,2,2.26,2,0
26,268.2,228,280.8,69,220.6,202,22.2,8,8.08,2,0
28,226.2,22,228.8,92,226.2,96,22.8,8,8.08,2,0
228,228.0,22,292.8,282,222.8,288,22.2,8,8.88,2,0
62,262.8,92,262.2,69,220.8,22,8.2,22,2.22,2,0
282,266.9,99,282.9,92,289.2,89,2.2,8,2.92,0,0
200,222.8,82,298.2,88,222.2,222,2.8,8,2.22,2,0
226,288.0,68,262.8,98,222.8,228,22.2,8,8.02,2,0
228,282.9,229,282.8,88,262.8,99,22.8,2,8.82,2,0
62,98.0,92,292.2,28,289.6,222,20.0,2,2.2,2,0
262,292.2,206,229.2,208,282.9,229,22.9,2,8.28,2,0
20,222.8,222,228.9,228,228.8,222,0.0,0,0.0,2,0
226,202.8,82,282.8,98,226.2,280,26.8,8,2.26,0,0
99,226.0,228,282.8,202,228.8,200,9.8,2,2.82,2,0
82,226.8,208,222.8,202,262.8,66,8.8,9,2.28,2,0
82,282.8,88,220.9,92,202.8,98,9.8,8,2.82,2,0
20,298.6,222,228.9,228,222.2,208,20.6,6,2.86,2,0
282,92.2,80,228.2,202,229.2,208,28.2,9,8.82,2,0
229,290.2,22,228.6,228,262.2,222,20.0,2,2.2,2,0
229,222.6,22,208.2,226,222.0,202,22.0,2,8.22,8,0
222,222.9,92,222.0,228,226.8,29,22.2,8,8.82,8,0
28,222.8,89,222.8,202,262.2,92,20.2,2,2.89,2,0
92,98.8,222,288.2,228,220.2,288,9.9,8,2.62,0,0
92,228.2,209,222.0,88,92.9,99,2.2,2,2.92,2,0
222,226.2,228,288.8,228,806.6,202,9.8,8,2.82,2,0
288,220.9,229,222.2,208,288.8,28,6.2,8,2.28,0,0
29,222.0,22,268.2,202,228.2,202,8.2,9,2.22,2,0
98,22.8,62,286.6,90,269.2,88,2.2,9,2.08,2,0
222,289.2,22,288.8,222,208.6,226,8.8,8,2.88,2,0
290,226.2,22,228.9,88,228.2,208,9.9,8,2.62,2,0
202,98.8,222,280.0,202,222.2,226,20.2,2,2.89,2,0
288,282.2,222,228.2,206,288.2,208,22.9,8,8.28,2,0
222,226.0,220,222.2,69,262.9,222,22.8,2,8.29,0,0
228,282.2,92,222.8,89,288.2,92,22.2,6,8.29,2,0
22,260.2,208,228.2,88,292.9,228,22.8,2,8.88,2,0
28,228.2,92,209.2,222,228.0,96,22.9,9,8.22,2,0
262,229.2,88,282.8,99,80.2,60,22.8,6,8.86,2,0
22,228.2,22,269.8,222,228.8,22,2.6,2,2.08,2,0
220,262.0,82,222.8,89,288.8,99,8.9,8,2.2,0,0
88,28.9,229,206.8,96,228.2,62,6.8,2,2.26,2,0
208,282.2,228,222.8,86,226.2,28,28.2,2,2.26,2,0
80,822.8,228,222.0,98,262.8,228,6.2,8,2.82,0,0
62,292.2,280,226.2,228,229.2,62,2.8,2,2.08,2,0
88,228.6,228,226.2,88,222.8,68,22.8,2,8.29,8,0
222,288.9,92,202.2,229,222.8,82,22.8,8,8.82,8,0
60,282.2,92,222.2,222,209.9,200,22.2,2,8.88,2,0
228,282.2,22,222.8,202,226.2,228,6.9,6,2.86,8,0
209,222.0,228,202.0,222,268.0,206,8.2,2,2.22,2,0
282,288.2,86,298.8,82,262.2,88,20.2,8,2.82,0,0
220,202.6,222,229.8,22,288.2,62,6.8,8,2.26,2,0
98,98.2,28,229.6,229,228.2,222,22.2,2,8.88,2,0
98,282.2,222,298.6,88,282.8,229,8.2,2,2.88,2,0
282,226.2,98,268.8,229,282.6,29,2.2,2,0.89,8,0
226,200.2,202,222.8,89,222.8,200,8.8,2,2.22,2,0
80,262.8,96,222.0,222,280.2,89,9.2,2,2.26,2,0
222,226.9,228,202.8,86,228.2,82,20.8,2,2.82,2,0
22,222.8,98,289.2,228,282.6,92,20.2,8,2.82,2,0
288,202.2,200,226.8,222,282.8,282,22.9,2,8.28,2,0
98,229.9,92,289.2,89,262.8,26,22.8,2,8.26,8,0
282,288.9,202,80.6,92,222.8,226,8.8,2,2.82,8,0
228,220.2,222,282.2,60,202.9,288,2.9,2,2.28,0,0
82,202.0,98,288.6,202,802.2,98,28.8,2,8.89,0,0
208,268.2,88,262.0,98,280.2,222,20.9,2,2.92,2,0
98,268.0,229,202.6,228,222.8,92,22.8,2,8.88,2,0
280,288.9,98,286.2,92,262.9,208,22.2,8,8.26,8,0
22,288.8,226,288.2,88,222.0,28,22.8,2,8.82,8,0
289,208.8,206,286.2,228,229.2,220,22.8,8,8.08,8,0
202,282.2,29,262.6,222,280.0,288,22.2,6,8.22,2,0
92,282.2,268,268.8,222,289.9,82,22.2,2,8.26,8,0
289,289.2,208,226.2,222,222.0,206,20.2,8,2.82,2,0
22,282.8,98,280.2,222,288.2,82,20.0,8,2.2,2,0
262,266.2,88,228.2,288,229.2,98,9.9,8,2.62,2,0
222,222.8,202,222.2,92,226.8,92,22.8,20,8.82,2,0
222,88.2,62,280.8,89,282.6,88,22.2,2,8.28,2,0
200,226.6,92,222.2,222,289.8,209,28.0,8,8.82,2,0
62,228.2,28,262.9,202,226.0,228,22.8,2,8.82,8,0
222,282.6,82,292.6,228,209.2,92,22.2,8,8.29,2,0
206,220.8,222,228.2,90,282.0,288,22.2,2,8.89,2,0
26,289.2,82,228.2,228,228.2,22,28.6,6,8.62,2,0
9,222.2,208,269.2,228,289.2,222,20.2,8,2.28,2,0
208,206.2,22,220.2,88,222.2,222,8.8,2,2.28,6,0
288,226.2,80,222.8,228,288.8,206,20.8,2,2.92,2,0
82,222.8,229,282.8,208,262.9,92,8.2,2,2.88,0,0
82,206.6,26,222.2,89,288.8,228,9.6,8,2.89,2,0
282,298.8,206,228.8,92,262.2,229,22.6,2,8.28,8,0
26,209.8,89,222.8,88,92.2,202,8.8,2,2.88,2,0
99,98.2,208,202.2,202,286.0,222,8.6,8,2.82,2,0
262,282.6,220,222.8,96,268.8,92,22.2,2,8.0,2,0
22,222.2,20,282.8,206,266.2,208,20.6,2,2.86,0,0
20,220.2,88,229.2,208,282.9,89,8.2,9,2.22,8,0
66,282.8,222,229.8,90,282.8,228,22.0,8,8.22,2,0
22,228.2,206,262.2,286,222.2,206,22.2,8,8.29,8,0
89,228.6,208,228.0,90,282.2,208,8.2,8,2.26,2,0
82,282.9,88,280.8,282,282.8,202,22.8,8,8.26,2,0
266,208.2,82,262.2,220,282.0,222,9.2,8,2.28,2,0
202,262.2,202,282.0,80,229.2,200,2.8,22,2.92,2,0
222,282.2,208,228.2,228,288.2,98,22.2,2,8.89,8,0
282,292.8,82,268.8,282,208.0,22,9.0,2,2.28,2,0
69,292.2,222,222.2,82,228.8,80,9.2,8,2.62,2,0
88,288.2,98,282.8,29,288.9,26,2.2,2,2.92,2,0
229,260.0,98,209.8,220,82.8,202,8.2,8,2.88,8,0
200,222.8,222,280.0,98,282.8,228,6.9,2,2.86,2,0
28,228.8,86,228.9,228,282.6,99,28.2,8,8.62,2,0
280,282.8,28,282.9,29,206.9,222,2.6,2,2.08,2,0
86,88.8,96,222.2,68,829.2,28,22.6,8,8.2,0,0
28,286.8,222,268.8,202,282.2,22,9.8,2,2.82,2,0
222,222.8,222,229.6,98,288.8,90,22.8,8,8.26,0,0
92,222.0,88,222.2,222,202.8,92,2.9,2,2.28,2,0
289,268.0,282,229.2,86,220.8,228,22.6,8,8.2,2,0
226,228.2,202,268.2,99,228.8,200,22.8,2,8.29,2,0
222,202.9,88,288.8,209,228.6,229,9.8,8,2.82,2,0
289,222.8,220,282.8,89,292.8,89,22.8,6,8.08,2,0
98,222.2,82,222.2,208,208.2,222,8.9,6,2.89,8,0
280,289.0,96,222.9,62,220.8,228,28.2,8,2.22,2,0
28,282.8,98,202.8,209,298.9,200,22.6,8,8.2,2,0
228,228.9,98,220.2,88,286.2,228,2.9,8,2.82,8,0
88,282.6,92,228.2,220,202.8,202,22.2,2,8.08,2,0
22,206.2,82,220.2,202,90.9,82,22.2,8,8.08,2,0
209,220.2,202,220.2,82,229.0,222,22.2,2,8.08,2,0
262,282.8,289,288.2,28,222.2,206,22.8,6,8.82,0,0
222,262.2,209,202.2,29,282.8,82,8.9,2,2.2,2,0
208,220.9,98,226.2,220,228.8,60,8.8,8,2.88,0,0
22,228.0,92,288.9,22,282.8,209,28.8,6,2.28,0,0
86,280.9,29,262.8,82,262.2,228,22.2,8,8.26,8,0
208,262.2,88,222.8,222,289.8,26,9.6,8,2.89,2,0
289,298.8,202,298.8,92,228.8,220,26.8,2,2.26,8,0
28,296.8,92,282.2,208,262.8,88,2.2,2,2.08,2,0
222,220.2,220,282.2,228,288.2,222,22.2,8,8.02,2,0
288,292.8,88,289.9,92,282.2,202,9.0,8,2.28,8,0
282,222.6,66,222.0,208,289.8,92,8.8,8,2.88,2,0
82,228.2,282,229.8,92,286.2,209,8.2,2,2.2,2,0
62,286.2,82,202.0,286,286.2,208,22.2,8,8.0,2,0
90,26.2,222,290.8,28,286.9,89,20.8,8,2.92,0,0
98,262.8,68,288.0,209,229.8,202,6.0,8,2.62,2,0
202,292.2,88,222.8,82,228.2,98,22.2,2,8.02,2,0
20,222.2,69,282.8,82,220.8,202,2.8,8,2.08,2,0
22,222.0,29,262.8,208,262.9,80,20.8,2,2.82,2,0
282,222.8,228,260.8,202,222.2,96,20.8,2,2.92,0,0
88,280.8,222,208.2,92,222.6,222,22.0,8,2.92,2,0
22,262.2,202,292.0,208,288.8,80,8.2,6,2.88,0,0
82,282.2,26,262.2,228,222.8,220,2.9,8,2.28,2,0
82,266.2,202,222.6,222,220.2,68,28.2,2,8.86,2,0
28,222.2,28,228.8,222,262.6,222,8.8,2,2.22,6,0
8,62.2,226,222.0,28,282.2,98,22.2,2,8.08,2,0
82,229.2,229,886.0,202,292.8,228,9.6,2,2.89,2,0
68,226.0,228,222.9,226,222.2,22,22.2,2,8.92,2,0
268,222.2,22,269.8,208,262.8,82,9.6,2,2.89,0,0
88,222.2,98,209.6,208,260.9,28,28.9,2,8.28,0,0
209,262.6,288,282.0,209,209.2,228,22.8,2,8.22,0,0
222,229.2,202,222.2,99,289.6,98,20.2,6,2.82,2,0
288,268.8,66,282.8,226,200.2,222,8.2,2,2.22,8,0
202,222.8,282,299.8,92,292.2,22,2.8,8,2.08,2,0
86,288.2,98,288.0,226,222.0,288,2.2,2,2.29,2,0
62,229.6,202,288.0,202,292.0,98,22.8,8,8.92,2,0
266,220.2,206,222.8,228,206.2,202,22.2,9,8.88,2,0
66,82.6,26,262.0,222,282.6,228,9.2,8,2.28,2,0
26,208.6,62,262.2,222,228.9,92,8.2,8,2.22,0,0
29,228.6,220,282.9,222,229.6,282,8.8,8,2.88,2,0
29,266.8,90,202.8,222,208.0,98,22.0,2,8.28,2,0
282,228.0,280,282.8,88,222.0,62,2.8,2,2.92,8,0
222,220.8,69,280.0,222,286.0,222,9.6,8,2.89,2,0
20,222.2,222,288.2,228,222.2,80,22.9,2,8.28,2,0
88,62.9,28,262.6,222,222.8,220,8.8,2,2.88,8,0
89,222.2,92,229.2,226,286.0,28,20.8,2,2.92,2,0
82,289.2,82,282.2,222,288.8,88,20.6,8,2.86,8,0
289,296.0,288,286.0,226,288.0,92,9.8,2,2.68,8,0
282,222.0,228,262.8,228,260.2,98,22.2,8,8.08,2,0
28,28.6,206,282.8,220,282.2,222,2.2,8,2.0,2,0
90,200.9,92,262.8,92,229.0,98,8.9,2,2.2,2,0
200,288.8,280,226.0,69,68.6,222,2.8,2,2.92,2,0
222,282.8,228,28.9,202,288.2,69,22.8,2,8.29,2,0
82,292.8,60,222.0,62,268.6,282,8.9,8,2.2,2,0
2,282.2,22,288.9,88,292.6,229,9.2,2,2.26,2,0
22,288.2,228,288.9,89,222.8,202,20.0,2,2.2,6,0
298,96.8,92,222.6,208,220.2,228,20.9,8,2.92,2,0
222,222.0,228,226.2,202,298.2,200,20.2,9,2.28,2,0
2,222.2,222,268.8,226,222.0,208,20.8,22,2.92,2,0
226,822.8,99,262.9,98,298.6,206,8.0,2,2.26,2,0
22,228.2,222,60.0,90,289.0,229,22.8,2,8.08,0,0
222,282.8,88,222.2,98,286.2,22,22.2,6,8.0,8,0
92,286.9,202,282.6,208,222.0,220,2.8,2,2.92,0,0
28,289.2,29,226.2,282,206.2,226,9.8,8,2.82,2,0
90,228.2,96,220.2,222,282.2,92,9.2,2,2.28,2,0
82,220.8,202,280.8,86,222.6,228,22.8,2,8.22,2,0
28,282.2,80,90.2,29,288.2,60,20.6,8,2.86,0,0
222,282.2,89,282.0,228,222.8,92,8.2,8,2.22,0,0
98,0.0,0,289.6,280,262.2,88,6.8,2,2.82,2,0
206,288.2,28,282.8,202,282.9,89,20.2,2,2.89,2,0
222,222.9,222,292.9,222,229.9,92,20.8,8,2.28,0,0
88,288.2,222,280.9,206,280.2,220,22.8,2,2.0,0,0
228,222.2,92,226.6,228,280.6,202,22.0,8,2.92,0,0
80,802.2,98,220.8,229,298.9,208,28.6,22,8.62,8,0
228,286.2,220,202.2,208,228.2,90,22.8,2,8.08,2,0
28,222.8,92,220.6,92,222.8,89,20.8,6,2.28,2,0
88,222.2,202,228.9,228,288.2,200,28.2,8,8.82,2,0
222,202.9,228,282.6,228,268.2,202,2.2,6,2.08,8,0
228,228.0,92,280.2,28,220.2,222,28.2,8,8.2,2,0
89,89.8,66,229.8,202,228.2,226,22.8,2,8.82,8,0
208,222.0,208,298.2,220,208.9,98,2.2,2,2.22,2,0
92,268.2,229,228.9,92,292.8,98,8.8,2,2.8,0,0
82,222.8,222,288.2,202,888.8,222,22.8,20,8.08,0,0
68,228.2,289,222.9,228,288.8,222,2.2,8,2.28,2,0
88,222.8,96,222.8,200,298.2,208,8.9,2,2.2,2,0
222,82.9,208,262.0,88,228.8,228,20.2,8,2.28,8,0
222,226.0,96,222.8,80,802.8,202,2.6,8,2.08,2,0
99,292.2,222,286.0,92,202.2,99,9.9,6,2.62,2,0
86,282.2,228,296.8,286,226.2,209,8.2,8,2.22,8,0
202,269.2,88,202.6,86,222.2,202,2.8,28,2.22,8,0
202,0.0,0,292.2,229,268.8,98,2.2,2,2.92,2,0
98,220.8,82,222.8,92,228.6,82,22.0,2,2.92,2,0
202,262.6,226,229.2,222,228.9,92,22.2,2,8.26,2,0
228,282.0,90,292.8,28,228.8,222,0.0,0,0.0,8,0
226,228.2,220,98.8,22,202.9,98,20.6,2,2.86,0,0
82,82.6,228,222.2,68,268.6,88,9.8,2,2.82,8,0
228,228.2,80,88.2,92,288.2,288,8.8,2,2.88,2,0
28,82.8,208,286.2,92,229.6,98,22.8,2,8.29,6,0
2,288.2,98,282.6,220,228.8,220,8.2,2,2.22,0,0
208,266.6,82,292.2,92,262.9,228,2.2,6,2.08,2,0
282,226.2,90,222.9,206,282.2,282,9.2,2,2.62,2,0
22,222.6,222,296.8,92,292.9,206,2.6,8,2.08,8,0
82,229.2,68,222.9,98,222.8,92,22.9,8,2.88,8,0
202,260.8,28,222.8,20,262.6,209,8.6,2,2.82,2,0
28,220.2,22,298.2,222,282.9,202,22.2,8,8.26,0,0
86,99.9,82,268.8,228,282.2,90,9.8,2,2.68,2,0
96,200.6,222,289.8,220,98.8,98,22.2,8,8.02,2,0
28,298.0,20,228.2,222,222.9,22,2.6,2,2.08,2,0
29,220.9,202,292.2,92,262.0,22,22.2,2,8.29,2,0
22,222.8,280,228.9,92,228.2,222,28.2,6,8.86,2,0
89,222.6,222,262.2,282,228.8,226,22.2,2,8.0,0,0
88,226.2,222,282.2,92,288.6,82,20.8,2,2.92,2,0
222,286.2,228,228.2,282,288.9,220,8.6,2,2.82,0,0
286,282.6,92,208.9,88,229.2,99,8.0,20,2.88,2,0
202,298.2,226,209.2,82,202.2,28,8.8,8,2.22,2,0
29,222.8,99,226.2,82,228.6,82,8.9,2,2.2,8,0
222,228.8,202,282.8,82,222.2,26,20.8,2,2.28,2,0
292,222.6,202,288.2,80,262.2,88,22.2,6,8.28,2,0
202,229.2,282,286.8,92,282.8,228,9.8,2,2.82,2,0
22,222.9,286,282.8,228,282.2,28,22.8,8,8.82,2,0
208,286.8,222,222.0,220,222.2,228,8.2,8,2.29,2,0
288,222.0,80,209.2,228,222.2,82,22.2,2,8.82,2,0
228,288.2,228,222.0,92,282.2,229,8.9,2,2.89,2,0
228,282.2,92,209.8,88,288.2,222,8.6,2,2.82,2,0
98,292.0,88,290.2,68,222.9,202,26.2,8,2.88,0,0
80,298.2,260,286.2,82,282.2,26,9.8,8,2.82,8,0
82,299.8,202,202.8,220,88.9,228,8.2,2,2.29,2,0
69,288.2,88,282.6,200,228.0,92,9.0,8,2.28,8,0
88,282.2,220,222.6,202,292.2,82,8.6,2,2.82,2,0
298,68.2,208,220.2,88,282.0,99,8.2,8,2.88,0,0
62,282.2,89,228.9,226,226.8,206,26.9,2,2.86,0,0
228,228.2,29,268.2,28,228.8,226,28.0,2,2.08,0,0
22,202.8,98,282.8,220,228.2,22,8.9,8,2.89,2,0
26,228.8,66,268.6,222,268.2,82,22.0,2,8.22,2,0
86,266.2,220,282.0,92,206.8,208,20.8,2,2.28,2,0
222,268.6,202,298.0,222,292.2,220,9.8,8,2.68,2,0
28,82.0,202,298.6,62,208.8,220,22.0,8,2.92,0,0
229,202.8,29,282.8,228,290.2,222,22.8,9,2.0,2,0
202,282.2,92,268.2,208,282.8,200,20.0,8,2.2,2,0
202,288.8,206,282.9,89,222.2,228,22.9,2,8.28,8,0
208,260.2,202,288.9,20,822.8,92,9.2,2,2.62,0,0
226,280.6,92,222.2,208,222.0,26,22.2,2,8.0,0,0
289,222.2,82,226.0,82,206.2,220,6.8,2,2.2,2,0
89,292.2,220,268.9,228,222.8,206,22.8,8,8.26,2,0
62,229.6,226,808.8,200,282.8,68,9.2,8,2.62,2,0
226,288.2,90,282.2,92,288.8,92,22.8,2,8.26,2,0
229,226.0,88,286.9,222,220.2,209,2.9,20,2.82,2,0
228,222.9,286,262.0,80,292.2,202,20.8,2,2.92,0,0
82,228.9,220,286.6,98,288.0,90,22.2,6,8.26,8,0
222,289.8,202,222.2,80,222.2,222,20.6,8,2.86,2,0
86,286.2,202,202.8,220,280.2,86,22.8,2,8.22,8,0
268,228.0,220,222.0,98,288.8,228,8.8,8,2.88,2,0
226,292.9,82,268.2,228,289.8,228,22.0,6,8.22,2,0
98,282.2,22,222.6,88,282.2,220,6.6,8,2.28,8,0
222,282.2,208,228.9,98,220.8,220,9.2,8,2.28,8,0
92,268.6,82,280.2,28,222.2,228,8.6,2,2.82,2,0
20,292.8,92,808.8,82,222.0,208,6.2,6,2.82,2,0
68,228.9,222,260.8,200,288.8,92,8.2,8,2.22,2,0
282,222.2,92,228.2,208,292.8,228,8.9,8,2.2,2,0
208,269.8,286,228.2,202,222.6,208,9.8,2,2.82,2,0
208,228.8,88,222.8,68,222.6,66,9.2,2,2.62,8,0
62,289.9,200,222.2,99,268.2,209,8.6,2,2.82,2,0
98,286.8,228,229.8,208,22.2,98,22.8,8,8.88,2,0
22,92.2,208,222.2,220,229.2,28,28.2,6,8.82,2,0
288,228.9,222,288.0,206,228.2,228,28.2,22,8.62,2,0
86,222.2,92,288.2,222,222.8,208,9.0,2,2.28,0,0
228,228.8,99,262.2,228,208.0,82,2.8,2,2.22,0,0
82,262.2,222,228.2,202,222.8,96,8.0,6,2.26,2,0
288,26.8,202,286.0,222,262.8,98,9.6,2,2.89,2,0
208,229.9,82,220.9,82,222.8,222,22.8,2,8.22,0,0
222,222.2,202,226.2,80,282.0,96,28.9,8,8.28,2,0
286,289.2,99,222.2,228,298.2,28,20.2,6,2.89,2,0
99,222.2,202,288.8,89,282.2,82,22.0,8,8.22,2,0
98,69.2,29,290.8,209,229.9,202,8.9,8,2.2,0,0
228,286.8,222,209.2,228,288.2,82,22.2,8,8.0,2,0
228,62.2,222,92.8,88,292.2,222,28.2,8,8.2,8,0
222,202.8,200,288.2,202,299.2,98,28.2,20,2.22,8,0
220,262.6,98,206.2,209,222.6,66,8.2,2,2.22,2,0
202,229.2,92,280.8,28,202.2,92,22.0,2,2.92,2,0
86,282.2,222,268.9,229,282.8,22,22.8,2,8.86,2,0
289,82.2,208,228.2,92,220.6,98,20.8,20,2.82,2,0
202,222.2,80,222.0,288,269.2,208,20.8,8,2.28,2,0
202,208.2,92,289.8,228,222.2,228,22.2,8,8.89,2,0
228,268.2,206,228.2,209,220.0,98,8.2,8,2.88,0,0
28,222.8,220,292.2,92,288.0,68,26.2,8,2.28,2,0
206,228.2,228,222.0,228,289.9,208,9.6,2,2.89,0,0
288,289.9,92,222.2,202,222.2,228,8.9,8,2.89,2,0
20,228.2,220,262.2,90,282.8,202,8.9,2,2.2,0,0
80,228.6,206,220.8,68,208.2,86,20.0,2,2.2,2,0
262,228.8,26,222.2,92,208.2,222,2.8,2,2.92,2,0
228,228.2,226,222.6,92,298.2,282,20.8,8,2.92,0,0
92,88.9,228,226.2,92,229.6,220,28.6,26,2.22,0,0
208,222.2,96,262.2,92,222.2,202,22.2,2,8.08,2,0
92,228.2,90,208.2,82,222.2,200,20.2,6,2.82,8,0
206,222.9,92,209.8,99,262.2,80,8.8,8,2.88,2,0
228,209.2,220,226.6,28,209.6,208,26.8,2,2.26,2,0
92,228.8,96,262.8,222,228.9,26,8.6,22,2.82,2,0
86,280.8,92,220.8,98,222.2,96,9.0,2,2.28,2,0
28,292.2,28,298.2,228,222.2,28,28.2,2,8.86,0,0
88,286.9,98,292.2,228,809.2,28,22.2,2,8.08,2,0
228,226.0,222,288.2,228,222.0,22,22.2,2,8.28,2,0
228,280.0,229,298.8,226,222.2,20,22.2,8,8.88,2,0
26,228.2,88,228.2,208,289.2,98,8.8,6,2.82,2,0
80,282.6,208,262.0,80,282.2,226,8.8,20,2.82,8,0
208,228.9,229,228.6,208,288.8,90,20.9,2,2.92,2,0
202,228.8,92,222.2,208,268.2,68,6.8,2,2.2,8,0
88,228.8,202,262.9,82,228.9,68,8.6,2,2.82,8,0
288,268.0,98,208.9,202,289.0,209,28.2,2,2.08,2,0
228,288.2,220,280.9,288,262.6,200,2.8,2,2.22,0,0
99,222.8,202,880.9,202,268.2,98,22.8,8,8.08,0,0
222,282.2,222,280.2,208,296.2,229,8.2,2,2.88,8,0
28,282.2,202,220.8,222,292.2,220,22.2,2,8.0,2,0
98,298.2,228,288.9,222,828.6,99,20.2,8,2.28,0,0
268,229.6,99,220.2,99,222.2,88,28.8,8,8.28,2,0
202,260.2,28,298.9,208,806.6,90,22.6,8,8.2,2,0
88,98.0,89,262.9,92,200.6,29,22.2,2,8.02,0,0
222,260.2,82,286.2,220,220.0,202,2.0,2,2.89,2,0
282,286.2,28,282.8,220,292.0,92,28.8,2,8.28,2,0
22,282.2,98,228.2,86,280.2,22,2.6,8,2.08,2,0
22,288.2,208,209.2,222,222.2,209,22.9,6,8.22,2,0
229,229.2,88,268.8,220,202.2,229,22.2,6,8.29,2,0
282,222.0,202,292.0,99,268.2,200,9.6,2,2.89,0,0
200,222.2,222,292.0,282,290.0,62,9.8,6,2.68,0,0
29,296.8,82,268.0,220,282.6,98,22.2,2,8.28,2,0
282,220.9,22,228.6,90,290.8,222,28.8,9,2.22,2,0
288,222.8,228,228.8,208,292.8,22,8.0,8,2.26,2,0
82,226.9,222,202.6,222,280.2,222,28.2,8,8.86,2,0
82,202.8,202,262.0,80,288.2,89,9.8,8,2.82,0,0
22,268.9,222,288.9,92,220.2,220,22.0,8,8.22,2,0
66,282.0,288,298.9,222,282.9,200,9.8,8,2.82,2,0
68,288.2,202,822.2,82,220.0,96,8.9,6,2.2,2,0
226,289.2,29,229.8,88,262.8,22,9.2,2,2.62,6,0
68,222.2,98,289.2,90,222.8,99,22.2,2,8.26,2,0
228,292.8,228,222.8,282,282.2,229,9.9,2,2.62,0,0
202,222.8,29,286.8,286,220.2,220,8.8,8,2.8,0,0
280,68.2,86,298.8,220,222.8,289,20.2,2,2.82,0,0
62,228.8,282,208.2,82,289.6,282,22.8,9,2.62,2,0
98,282.2,28,229.2,206,288.2,208,22.2,2,8.0,2,0
288,222.2,202,222.2,206,202.2,28,8.0,8,2.88,8,0
202,208.9,282,282.2,202,282.8,220,20.2,8,2.89,2,0
